Month,State,District,Age_Group,Gender,Enrolment_Count,Rejection_Count
2025-06,Bihar,Gaya,5-18,Female,1,0
2025-06,Bihar,Muzaffarpur,0-5,Female,1,0
2025-06,Bihar,Muzaffarpur,0-5,Male,2,0
2025-06,Bihar,Muzaffarpur,18+,Male,1,0
2025-06,Bihar,Patna,0-5,Male,2,1
2025-06,Bihar,Patna,18+,Transgender,1,1
2025-06,Bihar,Patna,5-18,Female,2,0
2025-06,Bihar,Patna,5-18,Transgender,2,0
2025-06,Bihar,Purnia,0-5,Female,1,0
2025-06,Bihar,Purnia,0-5,Male,1,1
2025-06,Bihar,Purnia,0-5,Transgender,1,0
2025-06,Bihar,Purnia,18+,Female,1,0
2025-06,Karnataka,Bangalore Urban,18+,Transgender,2,0
2025-06,Karnataka,Bangalore Urban,5-18,Male,1,0
2025-06,Karnataka,Bangalore Urban,5-18,Transgender,2,0
2025-06,Karnataka,Belgaum,0-5,Female,1,0
2025-06,Karnataka,Belgaum,0-5,Transgender,1,0
2025-06,Karnataka,Belgaum,18+,Female,1,0
2025-06,Karnataka,Belgaum,5-18,Male,1,0
2025-06,Karnataka,Belgaum,5-18,Transgender,1,0
2025-06,Karnataka,Dakshina Kannada,0-5,Female,1,0
2025-06,Karnataka,Dakshina Kannada,5-18,Female,1,0
2025-06,Karnataka,Kalaburagi,0-5,Female,3,0
2025-06,Karnataka,Kalaburagi,0-5,Male,1,0
2025-06,Karnataka,Kalaburagi,0-5,Transgender,1,0
2025-06,Karnataka,Mysore,0-5,Male,1,0
2025-06,Karnataka,Mysore,0-5,Transgender,2,0
2025-06,Karnataka,Mysore,5-18,Male,1,0
2025-06,Karnataka,Mysore,5-18,Transgender,1,0
2025-06,Kerala,Ernakulam,0-5,Female,3,0
2025-06,Kerala,Ernakulam,0-5,Male,2,0
2025-06,Kerala,Ernakulam,0-5,Transgender,1,0
2025-06,Kerala,Ernakulam,5-18,Male,2,0
2025-06,Kerala,Ernakulam,5-18,Transgender,1,0
2025-06,Kerala,Kozhikode,0-5,Female,1,0
2025-06,Kerala,Kozhikode,0-5,Transgender,1,0
2025-06,Kerala,Kozhikode,5-18,Female,1,0
2025-06,Kerala,Kozhikode,5-18,Male,1,0
2025-06,Kerala,Kozhikode,5-18,Transgender,1,0
2025-06,Kerala,Malappuram,0-5,Male,2,0
2025-06,Kerala,Malappuram,0-5,Transgender,3,1
2025-06,Kerala,Malappuram,18+,Transgender,1,0
2025-06,Kerala,Malappuram,5-18,Female,2,0
2025-06,Kerala,Malappuram,5-18,Male,1,0
2025-06,Kerala,Malappuram,5-18,Transgender,1,0
2025-06,Kerala,Thiruvananthapuram,0-5,Female,1,0
2025-06,Kerala,Thiruvananthapuram,0-5,Male,3,0
2025-06,Kerala,Thiruvananthapuram,5-18,Transgender,1,0
2025-06,Kerala,Thrissur,0-5,Female,3,1
2025-06,Kerala,Thrissur,0-5,Male,1,0
2025-06,Kerala,Thrissur,0-5,Transgender,2,0
2025-06,Kerala,Thrissur,18+,Female,1,0
2025-06,Kerala,Thrissur,5-18,Transgender,1,0
2025-06,Maharashtra,Mumbai,0-5,Male,1,0
2025-06,Maharashtra,Nagpur,0-5,Female,4,0
2025-06,Maharashtra,Nagpur,18+,Male,1,0
2025-06,Maharashtra,Nagpur,18+,Transgender,1,0
2025-06,Maharashtra,Nagpur,5-18,Female,1,0
2025-06,Maharashtra,Nagpur,5-18,Male,1,0
2025-06,Maharashtra,Nashik,0-5,Female,1,0
2025-06,Maharashtra,Nashik,0-5,Male,1,0
2025-06,Maharashtra,Nashik,0-5,Transgender,2,0
2025-06,Maharashtra,Nashik,5-18,Female,1,0
2025-06,Maharashtra,Pune,0-5,Female,1,0
2025-06,Maharashtra,Pune,0-5,Male,4,0
2025-06,Maharashtra,Thane,0-5,Female,3,0
2025-06,Maharashtra,Thane,0-5,Male,1,0
2025-06,Maharashtra,Thane,0-5,Transgender,1,0
2025-06,Maharashtra,Thane,5-18,Transgender,1,0
2025-06,Uttar Pradesh,Gautam Buddha Nagar,0-5,Female,4,0
2025-06,Uttar Pradesh,Gautam Buddha Nagar,0-5,Male,2,0
2025-06,Uttar Pradesh,Gautam Buddha Nagar,5-18,Female,1,0
2025-06,Uttar Pradesh,Gautam Buddha Nagar,5-18,Transgender,1,0
2025-06,Uttar Pradesh,Kanpur,0-5,Transgender,1,0
2025-06,Uttar Pradesh,Kanpur,18+,Female,1,0
2025-06,Uttar Pradesh,Kanpur,18+,Male,1,0
2025-06,Uttar Pradesh,Kanpur,18+,Transgender,1,0
2025-06,Uttar Pradesh,Kanpur,5-18,Female,2,0
2025-06,Uttar Pradesh,Kanpur,5-18,Transgender,2,0
2025-06,Uttar Pradesh,Lucknow,0-5,Male,1,0
2025-06,Uttar Pradesh,Lucknow,0-5,Transgender,1,0
2025-06,Uttar Pradesh,Lucknow,5-18,Female,1,0
2025-06,Uttar Pradesh,Prayagraj,0-5,Male,2,0
2025-06,Uttar Pradesh,Prayagraj,5-18,Female,1,0
2025-06,Uttar Pradesh,Prayagraj,5-18,Transgender,1,0
2025-06,Uttar Pradesh,Varanasi,0-5,Male,1,0
2025-06,Uttar Pradesh,Varanasi,0-5,Transgender,2,0
2025-07,Bihar,Darbhanga,0-5,Male,4,0
2025-07,Bihar,Darbhanga,5-18,Male,1,0
2025-07,Bihar,Darbhanga,5-18,Transgender,1,0
2025-07,Bihar,Gaya,0-5,Female,2,0
2025-07,Bihar,Gaya,0-5,Male,3,0
2025-07,Bihar,Gaya,0-5,Transgender,1,0
2025-07,Bihar,Gaya,5-18,Female,2,0
2025-07,Bihar,Muzaffarpur,0-5,Female,2,0
2025-07,Bihar,Muzaffarpur,0-5,Male,1,0
2025-07,Bihar,Muzaffarpur,0-5,Transgender,1,0
2025-07,Bihar,Muzaffarpur,18+,Female,1,0
2025-07,Bihar,Muzaffarpur,5-18,Transgender,1,0
2025-07,Bihar,Patna,0-5,Female,1,0
2025-07,Bihar,Patna,0-5,Transgender,1,0
2025-07,Bihar,Patna,5-18,Transgender,1,0
2025-07,Bihar,Purnia,18+,Female,1,0
2025-07,Bihar,Purnia,18+,Transgender,1,0
2025-07,Bihar,Purnia,5-18,Female,1,0
2025-07,Bihar,Purnia,5-18,Male,1,0
2025-07,Bihar,Purnia,5-18,Transgender,1,0
2025-07,Karnataka,Bangalore Urban,0-5,Female,2,0
2025-07,Karnataka,Bangalore Urban,0-5,Male,2,1
2025-07,Karnataka,Bangalore Urban,5-18,Female,1,1
2025-07,Karnataka,Bangalore Urban,5-18,Transgender,1,0
2025-07,Karnataka,Belgaum,0-5,Female,1,0
2025-07,Karnataka,Belgaum,0-5,Male,3,1
2025-07,Karnataka,Belgaum,0-5,Transgender,1,0
2025-07,Karnataka,Dakshina Kannada,0-5,Female,2,0
2025-07,Karnataka,Dakshina Kannada,0-5,Male,1,0
2025-07,Karnataka,Dakshina Kannada,0-5,Transgender,1,1
2025-07,Karnataka,Dakshina Kannada,18+,Female,1,0
2025-07,Karnataka,Dakshina Kannada,5-18,Transgender,1,0
2025-07,Karnataka,Kalaburagi,0-5,Female,2,0
2025-07,Karnataka,Kalaburagi,0-5,Transgender,2,0
2025-07,Karnataka,Kalaburagi,5-18,Female,1,0
2025-07,Karnataka,Kalaburagi,5-18,Transgender,2,0
2025-07,Karnataka,Mysore,0-5,Female,3,0
2025-07,Karnataka,Mysore,0-5,Male,2,0
2025-07,Karnataka,Mysore,0-5,Transgender,1,0
2025-07,Karnataka,Mysore,5-18,Female,1,0
2025-07,Karnataka,Mysore,5-18,Transgender,3,0
2025-07,Kerala,Ernakulam,0-5,Female,1,0
2025-07,Kerala,Ernakulam,0-5,Male,2,0
2025-07,Kerala,Ernakulam,0-5,Transgender,1,0
2025-07,Kerala,Ernakulam,5-18,Female,1,0
2025-07,Kerala,Ernakulam,5-18,Male,1,0
2025-07,Kerala,Kozhikode,0-5,Male,2,0
2025-07,Kerala,Kozhikode,0-5,Transgender,1,0
2025-07,Kerala,Kozhikode,5-18,Transgender,2,0
2025-07,Kerala,Malappuram,0-5,Male,1,0
2025-07,Kerala,Thiruvananthapuram,0-5,Female,5,1
2025-07,Kerala,Thiruvananthapuram,0-5,Male,1,0
2025-07,Kerala,Thiruvananthapuram,0-5,Transgender,1,0
2025-07,Kerala,Thrissur,0-5,Male,1,0
2025-07,Kerala,Thrissur,0-5,Transgender,1,1
2025-07,Kerala,Thrissur,5-18,Male,1,0
2025-07,Kerala,Thrissur,5-18,Transgender,1,0
2025-07,Maharashtra,Mumbai,0-5,Female,3,0
2025-07,Maharashtra,Mumbai,0-5,Male,1,0
2025-07,Maharashtra,Mumbai,0-5,Transgender,1,1
2025-07,Maharashtra,Mumbai,18+,Male,2,0
2025-07,Maharashtra,Nagpur,0-5,Female,1,0
2025-07,Maharashtra,Nagpur,0-5,Male,1,0
2025-07,Maharashtra,Nagpur,18+,Male,1,0
2025-07,Maharashtra,Nagpur,5-18,Male,1,0
2025-07,Maharashtra,Nashik,0-5,Female,2,0
2025-07,Maharashtra,Nashik,0-5,Transgender,1,0
2025-07,Maharashtra,Nashik,18+,Male,1,0
2025-07,Maharashtra,Pune,0-5,Female,1,1
2025-07,Maharashtra,Pune,0-5,Transgender,2,0
2025-07,Maharashtra,Pune,18+,Transgender,1,1
2025-07,Maharashtra,Pune,5-18,Male,3,0
2025-07,Maharashtra,Thane,0-5,Female,3,0
2025-07,Maharashtra,Thane,0-5,Male,2,1
2025-07,Maharashtra,Thane,0-5,Transgender,1,0
2025-07,Uttar Pradesh,Gautam Buddha Nagar,0-5,Female,3,1
2025-07,Uttar Pradesh,Gautam Buddha Nagar,0-5,Male,2,0
2025-07,Uttar Pradesh,Gautam Buddha Nagar,0-5,Transgender,1,0
2025-07,Uttar Pradesh,Gautam Buddha Nagar,5-18,Female,1,0
2025-07,Uttar Pradesh,Kanpur,0-5,Female,2,1
2025-07,Uttar Pradesh,Kanpur,0-5,Male,1,0
2025-07,Uttar Pradesh,Kanpur,0-5,Transgender,2,1
2025-07,Uttar Pradesh,Kanpur,5-18,Female,2,1
2025-07,Uttar Pradesh,Kanpur,5-18,Male,1,0
2025-07,Uttar Pradesh,Lucknow,0-5,Female,1,0
2025-07,Uttar Pradesh,Lucknow,5-18,Female,1,0
2025-07,Uttar Pradesh,Lucknow,5-18,Male,1,0
2025-07,Uttar Pradesh,Lucknow,5-18,Transgender,2,1
2025-07,Uttar Pradesh,Prayagraj,0-5,Female,1,0
2025-07,Uttar Pradesh,Prayagraj,0-5,Transgender,1,0
2025-07,Uttar Pradesh,Prayagraj,18+,Male,2,0
2025-07,Uttar Pradesh,Prayagraj,18+,Transgender,1,0
2025-07,Uttar Pradesh,Varanasi,0-5,Male,1,0
2025-07,Uttar Pradesh,Varanasi,0-5,Transgender,3,0
2025-07,Uttar Pradesh,Varanasi,18+,Female,1,1
2025-07,Uttar Pradesh,Varanasi,5-18,Female,1,0
2025-07,Uttar Pradesh,Varanasi,5-18,Male,1,1
2025-08,Bihar,Darbhanga,0-5,Female,1,0
2025-08,Bihar,Darbhanga,0-5,Male,2,0
2025-08,Bihar,Darbhanga,0-5,Transgender,3,0
2025-08,Bihar,Darbhanga,5-18,Female,1,0
2025-08,Bihar,Darbhanga,5-18,Male,1,0
2025-08,Bihar,Gaya,0-5,Male,1,0
2025-08,Bihar,Gaya,0-5,Transgender,1,0
2025-08,Bihar,Gaya,18+,Male,1,0
2025-08,Bihar,Gaya,5-18,Female,2,0
2025-08,Bihar,Gaya,5-18,Transgender,2,0
2025-08,Bihar,Muzaffarpur,0-5,Female,1,0
2025-08,Bihar,Muzaffarpur,0-5,Transgender,2,0
2025-08,Bihar,Muzaffarpur,18+,Female,1,0
2025-08,Bihar,Muzaffarpur,5-18,Transgender,1,0
2025-08,Bihar,Patna,0-5,Female,1,0
2025-08,Bihar,Patna,0-5,Male,3,0
2025-08,Bihar,Patna,0-5,Transgender,1,0
2025-08,Bihar,Patna,18+,Transgender,1,0
2025-08,Bihar,Patna,5-18,Female,1,0
2025-08,Bihar,Patna,5-18,Transgender,1,0
2025-08,Bihar,Purnia,0-5,Female,1,0
2025-08,Bihar,Purnia,0-5,Transgender,1,0
2025-08,Bihar,Purnia,5-18,Male,1,0
2025-08,Karnataka,Bangalore Urban,0-5,Female,1,0
2025-08,Karnataka,Bangalore Urban,0-5,Male,1,0
2025-08,Karnataka,Bangalore Urban,0-5,Transgender,2,0
2025-08,Karnataka,Bangalore Urban,18+,Female,1,0
2025-08,Karnataka,Bangalore Urban,18+,Transgender,1,0
2025-08,Karnataka,Bangalore Urban,5-18,Female,1,0
2025-08,Karnataka,Bangalore Urban,5-18,Male,1,0
2025-08,Karnataka,Bangalore Urban,5-18,Transgender,3,0
2025-08,Karnataka,Belgaum,0-5,Female,2,0
2025-08,Karnataka,Belgaum,0-5,Transgender,3,0
2025-08,Karnataka,Belgaum,18+,Female,1,0
2025-08,Karnataka,Belgaum,5-18,Female,2,0
2025-08,Karnataka,Belgaum,5-18,Male,1,0
2025-08,Karnataka,Dakshina Kannada,0-5,Female,1,0
2025-08,Karnataka,Dakshina Kannada,0-5,Transgender,1,0
2025-08,Karnataka,Dakshina Kannada,18+,Male,1,0
2025-08,Karnataka,Kalaburagi,0-5,Male,1,0
2025-08,Karnataka,Kalaburagi,0-5,Transgender,2,1
2025-08,Karnataka,Kalaburagi,5-18,Female,1,0
2025-08,Karnataka,Mysore,0-5,Female,1,0
2025-08,Karnataka,Mysore,0-5,Transgender,3,0
2025-08,Karnataka,Mysore,18+,Female,1,0
2025-08,Karnataka,Mysore,5-18,Female,2,0
2025-08,Karnataka,Mysore,5-18,Male,1,0
2025-08,Karnataka,Mysore,5-18,Transgender,1,0
2025-08,Kerala,Ernakulam,0-5,Female,1,0
2025-08,Kerala,Ernakulam,0-5,Male,3,0
2025-08,Kerala,Ernakulam,0-5,Transgender,2,0
2025-08,Kerala,Ernakulam,5-18,Male,1,0
2025-08,Kerala,Ernakulam,5-18,Transgender,1,0
2025-08,Kerala,Kozhikode,0-5,Male,3,0
2025-08,Kerala,Kozhikode,0-5,Transgender,1,0
2025-08,Kerala,Kozhikode,5-18,Female,2,0
2025-08,Kerala,Kozhikode,5-18,Transgender,1,0
2025-08,Kerala,Malappuram,0-5,Female,2,0
2025-08,Kerala,Malappuram,5-18,Female,1,0
2025-08,Kerala,Malappuram,5-18,Transgender,1,0
2025-08,Kerala,Thiruvananthapuram,0-5,Male,1,0
2025-08,Kerala,Thiruvananthapuram,0-5,Transgender,1,0
2025-08,Kerala,Thiruvananthapuram,5-18,Male,1,0
2025-08,Kerala,Thrissur,0-5,Female,1,0
2025-08,Kerala,Thrissur,0-5,Transgender,2,0
2025-08,Kerala,Thrissur,5-18,Female,1,0
2025-08,Kerala,Thrissur,5-18,Male,1,1
2025-08,Kerala,Thrissur,5-18,Transgender,1,0
2025-08,Maharashtra,Mumbai,0-5,Male,2,0
2025-08,Maharashtra,Mumbai,0-5,Transgender,1,0
2025-08,Maharashtra,Mumbai,18+,Male,1,0
2025-08,Maharashtra,Mumbai,5-18,Female,1,0
2025-08,Maharashtra,Mumbai,5-18,Male,1,0
2025-08,Maharashtra,Nagpur,0-5,Female,1,0
2025-08,Maharashtra,Nagpur,0-5,Male,1,0
2025-08,Maharashtra,Nagpur,18+,Male,1,0
2025-08,Maharashtra,Nagpur,5-18,Transgender,1,0
2025-08,Maharashtra,Nashik,0-5,Female,1,0
2025-08,Maharashtra,Nashik,0-5,Transgender,1,0
2025-08,Maharashtra,Nashik,5-18,Male,1,0
2025-08,Maharashtra,Pune,0-5,Female,2,0
2025-08,Maharashtra,Pune,0-5,Transgender,1,0
2025-08,Maharashtra,Pune,18+,Female,1,0
2025-08,Maharashtra,Pune,5-18,Transgender,1,0
2025-08,Maharashtra,Thane,0-5,Female,4,0
2025-08,Maharashtra,Thane,0-5,Male,3,0
2025-08,Maharashtra,Thane,0-5,Transgender,3,0
2025-08,Maharashtra,Thane,5-18,Male,1,1
2025-08,Uttar Pradesh,Gautam Buddha Nagar,0-5,Female,2,0
2025-08,Uttar Pradesh,Gautam Buddha Nagar,0-5,Male,1,0
2025-08,Uttar Pradesh,Gautam Buddha Nagar,0-5,Transgender,4,0
2025-08,Uttar Pradesh,Gautam Buddha Nagar,18+,Female,1,0
2025-08,Uttar Pradesh,Kanpur,0-5,Female,1,0
2025-08,Uttar Pradesh,Kanpur,0-5,Male,2,0
2025-08,Uttar Pradesh,Kanpur,0-5,Transgender,1,1
2025-08,Uttar Pradesh,Lucknow,0-5,Female,3,0
2025-08,Uttar Pradesh,Lucknow,0-5,Male,3,1
2025-08,Uttar Pradesh,Lucknow,0-5,Transgender,1,0
2025-08,Uttar Pradesh,Lucknow,18+,Male,1,0
2025-08,Uttar Pradesh,Lucknow,5-18,Transgender,1,0
2025-08,Uttar Pradesh,Prayagraj,0-5,Female,1,0
2025-08,Uttar Pradesh,Prayagraj,5-18,Transgender,2,1
2025-08,Uttar Pradesh,Varanasi,0-5,Female,2,0
2025-08,Uttar Pradesh,Varanasi,0-5,Male,2,0
2025-08,Uttar Pradesh,Varanasi,5-18,Male,1,0
2025-09,Bihar,Darbhanga,0-5,Transgender,1,0
2025-09,Bihar,Darbhanga,18+,Female,1,0
2025-09,Bihar,Gaya,0-5,Female,3,1
2025-09,Bihar,Gaya,0-5,Male,2,0
2025-09,Bihar,Gaya,0-5,Transgender,1,0
2025-09,Bihar,Gaya,5-18,Female,1,0
2025-09,Bihar,Gaya,5-18,Transgender,1,1
2025-09,Bihar,Muzaffarpur,0-5,Female,1,0
2025-09,Bihar,Muzaffarpur,0-5,Male,1,0
2025-09,Bihar,Muzaffarpur,0-5,Transgender,1,0
2025-09,Bihar,Patna,0-5,Male,1,0
2025-09,Bihar,Patna,0-5,Transgender,1,0
2025-09,Bihar,Purnia,0-5,Female,2,1
2025-09,Bihar,Purnia,18+,Male,1,0
2025-09,Bihar,Purnia,5-18,Male,1,0
2025-09,Bihar,Purnia,5-18,Transgender,2,0
2025-09,Karnataka,Bangalore Urban,0-5,Female,2,0
2025-09,Karnataka,Bangalore Urban,0-5,Transgender,2,0
2025-09,Karnataka,Bangalore Urban,18+,Female,1,1
2025-09,Karnataka,Bangalore Urban,18+,Transgender,1,0
2025-09,Karnataka,Bangalore Urban,5-18,Female,1,0
2025-09,Karnataka,Bangalore Urban,5-18,Male,1,0
2025-09,Karnataka,Bangalore Urban,5-18,Transgender,2,0
2025-09,Karnataka,Belgaum,0-5,Female,3,0
2025-09,Karnataka,Belgaum,0-5,Male,2,0
2025-09,Karnataka,Belgaum,5-18,Transgender,1,0
2025-09,Karnataka,Dakshina Kannada,0-5,Male,3,0
2025-09,Karnataka,Dakshina Kannada,0-5,Transgender,2,1
2025-09,Karnataka,Kalaburagi,0-5,Female,1,1
2025-09,Karnataka,Kalaburagi,0-5,Transgender,1,0
2025-09,Karnataka,Kalaburagi,5-18,Female,1,1
2025-09,Karnataka,Mysore,0-5,Female,1,0
2025-09,Karnataka,Mysore,0-5,Male,2,0
2025-09,Karnataka,Mysore,0-5,Transgender,2,0
2025-09,Kerala,Ernakulam,0-5,Female,3,0
2025-09,Kerala,Ernakulam,0-5,Male,1,0
2025-09,Kerala,Ernakulam,0-5,Transgender,5,0
2025-09,Kerala,Ernakulam,18+,Transgender,1,0
2025-09,Kerala,Ernakulam,5-18,Male,1,0
2025-09,Kerala,Ernakulam,5-18,Transgender,2,0
2025-09,Kerala,Kozhikode,0-5,Female,1,0
2025-09,Kerala,Kozhikode,0-5,Male,1,0
2025-09,Kerala,Kozhikode,5-18,Male,1,0
2025-09,Kerala,Malappuram,18+,Transgender,1,0
2025-09,Kerala,Malappuram,5-18,Transgender,2,0
2025-09,Kerala,Thiruvananthapuram,5-18,Female,1,0
2025-09,Kerala,Thiruvananthapuram,5-18,Transgender,1,0
2025-09,Kerala,Thrissur,0-5,Female,2,1
2025-09,Kerala,Thrissur,0-5,Male,2,0
2025-09,Maharashtra,Mumbai,0-5,Female,3,0
2025-09,Maharashtra,Mumbai,0-5,Transgender,2,0
2025-09,Maharashtra,Mumbai,18+,Transgender,1,0
2025-09,Maharashtra,Mumbai,5-18,Female,1,0
2025-09,Maharashtra,Nagpur,0-5,Female,2,0
2025-09,Maharashtra,Nagpur,0-5,Male,1,0
2025-09,Maharashtra,Nagpur,0-5,Transgender,1,0
2025-09,Maharashtra,Nagpur,18+,Male,1,0
2025-09,Maharashtra,Nagpur,5-18,Female,1,0
2025-09,Maharashtra,Nagpur,5-18,Male,1,0
2025-09,Maharashtra,Nashik,0-5,Male,1,0
2025-09,Maharashtra,Nashik,0-5,Transgender,2,0
2025-09,Maharashtra,Nashik,5-18,Male,1,0
2025-09,Maharashtra,Nashik,5-18,Transgender,2,0
2025-09,Maharashtra,Pune,0-5,Male,1,0
2025-09,Maharashtra,Pune,0-5,Transgender,3,1
2025-09,Maharashtra,Pune,5-18,Female,1,0
2025-09,Maharashtra,Pune,5-18,Male,2,1
2025-09,Maharashtra,Thane,0-5,Female,3,0
2025-09,Maharashtra,Thane,0-5,Male,1,0
2025-09,Maharashtra,Thane,0-5,Transgender,2,0
2025-09,Maharashtra,Thane,5-18,Female,2,0
2025-09,Uttar Pradesh,Gautam Buddha Nagar,0-5,Transgender,3,0
2025-09,Uttar Pradesh,Gautam Buddha Nagar,18+,Female,1,0
2025-09,Uttar Pradesh,Kanpur,5-18,Female,2,0
2025-09,Uttar Pradesh,Kanpur,5-18,Male,2,0
2025-09,Uttar Pradesh,Lucknow,0-5,Female,4,0
2025-09,Uttar Pradesh,Lucknow,0-5,Male,1,0
2025-09,Uttar Pradesh,Lucknow,0-5,Transgender,1,0
2025-09,Uttar Pradesh,Lucknow,5-18,Male,1,0
2025-09,Uttar Pradesh,Prayagraj,0-5,Female,1,0
2025-09,Uttar Pradesh,Prayagraj,0-5,Male,1,0
2025-09,Uttar Pradesh,Prayagraj,0-5,Transgender,1,0
2025-09,Uttar Pradesh,Prayagraj,5-18,Female,1,0
2025-09,Uttar Pradesh,Prayagraj,5-18,Male,1,0
2025-09,Uttar Pradesh,Varanasi,0-5,Female,1,0
2025-09,Uttar Pradesh,Varanasi,0-5,Male,1,0
2025-09,Uttar Pradesh,Varanasi,0-5,Transgender,1,0
2025-09,Uttar Pradesh,Varanasi,18+,Female,1,0
2025-09,Uttar Pradesh,Varanasi,5-18,Male,1,0
2025-10,Bihar,Darbhanga,0-5,Female,1,0
2025-10,Bihar,Darbhanga,0-5,Male,1,0
2025-10,Bihar,Darbhanga,0-5,Transgender,2,0
2025-10,Bihar,Darbhanga,5-18,Female,1,0
2025-10,Bihar,Darbhanga,5-18,Male,2,1
2025-10,Bihar,Gaya,0-5,Female,1,0
2025-10,Bihar,Gaya,0-5,Male,1,0
2025-10,Bihar,Muzaffarpur,0-5,Female,3,0
2025-10,Bihar,Muzaffarpur,0-5,Transgender,1,0
2025-10,Bihar,Muzaffarpur,5-18,Female,1,0
2025-10,Bihar,Muzaffarpur,5-18,Male,2,0
2025-10,Bihar,Patna,0-5,Male,1,0
2025-10,Bihar,Patna,0-5,Transgender,1,0
2025-10,Bihar,Patna,5-18,Female,2,0
2025-10,Bihar,Purnia,18+,Male,1,0
2025-10,Bihar,Purnia,5-18,Transgender,1,0
2025-10,Karnataka,Bangalore Urban,0-5,Male,1,0
2025-10,Karnataka,Bangalore Urban,0-5,Transgender,1,0
2025-10,Karnataka,Bangalore Urban,5-18,Male,1,0
2025-10,Karnataka,Belgaum,0-5,Female,3,0
2025-10,Karnataka,Belgaum,0-5,Transgender,2,0
2025-10,Karnataka,Belgaum,5-18,Female,1,0
2025-10,Karnataka,Belgaum,5-18,Transgender,1,0
2025-10,Karnataka,Dakshina Kannada,0-5,Female,3,0
2025-10,Karnataka,Dakshina Kannada,0-5,Male,1,0
2025-10,Karnataka,Dakshina Kannada,0-5,Transgender,1,0
2025-10,Karnataka,Dakshina Kannada,5-18,Female,1,0
2025-10,Karnataka,Mysore,0-5,Female,2,0
2025-10,Karnataka,Mysore,0-5,Male,1,0
2025-10,Kerala,Ernakulam,0-5,Female,1,0
2025-10,Kerala,Ernakulam,0-5,Transgender,2,0
2025-10,Kerala,Ernakulam,18+,Transgender,1,0
2025-10,Kerala,Ernakulam,5-18,Male,3,0
2025-10,Kerala,Kozhikode,0-5,Female,1,0
2025-10,Kerala,Kozhikode,0-5,Male,1,0
2025-10,Kerala,Kozhikode,0-5,Transgender,3,1
2025-10,Kerala,Kozhikode,18+,Female,1,0
2025-10,Kerala,Kozhikode,5-18,Male,1,0
2025-10,Kerala,Malappuram,0-5,Female,1,0
2025-10,Kerala,Malappuram,0-5,Male,1,0
2025-10,Kerala,Malappuram,18+,Male,1,0
2025-10,Kerala,Malappuram,5-18,Male,1,0
2025-10,Kerala,Thiruvananthapuram,0-5,Female,1,0
2025-10,Kerala,Thiruvananthapuram,0-5,Male,1,0
2025-10,Kerala,Thiruvananthapuram,0-5,Transgender,1,0
2025-10,Kerala,Thiruvananthapuram,18+,Transgender,1,0
2025-10,Kerala,Thiruvananthapuram,5-18,Male,2,0
2025-10,Kerala,Thrissur,0-5,Female,2,0
2025-10,Kerala,Thrissur,0-5,Transgender,1,0
2025-10,Kerala,Thrissur,18+,Male,1,0
2025-10,Kerala,Thrissur,5-18,Female,1,0
2025-10,Kerala,Thrissur,5-18,Male,1,0
2025-10,Kerala,Thrissur,5-18,Transgender,1,0
2025-10,Maharashtra,Mumbai,0-5,Female,1,0
2025-10,Maharashtra,Mumbai,0-5,Male,1,0
2025-10,Maharashtra,Mumbai,0-5,Transgender,1,0
2025-10,Maharashtra,Mumbai,18+,Male,1,0
2025-10,Maharashtra,Nagpur,0-5,Female,1,0
2025-10,Maharashtra,Nagpur,0-5,Male,1,0
2025-10,Maharashtra,Nagpur,0-5,Transgender,1,0
2025-10,Maharashtra,Nashik,0-5,Male,1,0
2025-10,Maharashtra,Nashik,5-18,Female,3,0
2025-10,Maharashtra,Nashik,5-18,Male,2,1
2025-10,Maharashtra,Nashik,5-18,Transgender,1,0
2025-10,Maharashtra,Pune,0-5,Female,2,0
2025-10,Maharashtra,Thane,0-5,Male,3,0
2025-10,Maharashtra,Thane,0-5,Transgender,1,0
2025-10,Uttar Pradesh,Gautam Buddha Nagar,0-5,Female,1,0
2025-10,Uttar Pradesh,Gautam Buddha Nagar,0-5,Male,2,0
2025-10,Uttar Pradesh,Gautam Buddha Nagar,0-5,Transgender,2,0
2025-10,Uttar Pradesh,Gautam Buddha Nagar,18+,Male,1,0
2025-10,Uttar Pradesh,Kanpur,0-5,Female,2,0
2025-10,Uttar Pradesh,Kanpur,0-5,Transgender,3,1
2025-10,Uttar Pradesh,Kanpur,5-18,Male,2,0
2025-10,Uttar Pradesh,Lucknow,5-18,Female,1,0
2025-10,Uttar Pradesh,Prayagraj,0-5,Female,2,0
2025-10,Uttar Pradesh,Prayagraj,0-5,Male,2,2
2025-10,Uttar Pradesh,Prayagraj,0-5,Transgender,1,0
2025-10,Uttar Pradesh,Prayagraj,18+,Female,2,0
2025-10,Uttar Pradesh,Prayagraj,18+,Male,2,0
2025-10,Uttar Pradesh,Varanasi,0-5,Male,1,0
2025-10,Uttar Pradesh,Varanasi,0-5,Transgender,2,0
2025-10,Uttar Pradesh,Varanasi,5-18,Female,1,0
2025-10,Uttar Pradesh,Varanasi,5-18,Transgender,1,0
2025-11,Bihar,Darbhanga,0-5,Female,1,0
2025-11,Bihar,Darbhanga,0-5,Transgender,2,0
2025-11,Bihar,Darbhanga,18+,Transgender,1,0
2025-11,Bihar,Darbhanga,5-18,Female,1,0
2025-11,Bihar,Gaya,0-5,Female,2,0
2025-11,Bihar,Gaya,0-5,Male,2,0
